"DMR_ID","chr","start","end","dataset","group","mean_beta"
"DMR_119","chr11",105479843,105481988,"GSE48472","Blood",0.126350980550505
"DMR_119","chr11",105479843,105481988,"GSE48472","Buccal",0.141654128877778
"DMR_119","chr11",105479843,105481988,"GSE48472","Hair",0.129307440133333
"DMR_119","chr11",105479843,105481988,"GSE48472","Liver",0.121611249011111
"DMR_119","chr11",105479843,105481988,"GSE48472","Muscle",0.116859399537037
"DMR_119","chr11",105479843,105481988,"GSE48472","Omentum",0.130735878666667
"DMR_119","chr11",105479843,105481988,"GSE48472","Pancreas",0.13922460575
"DMR_119","chr11",105479843,105481988,"GSE48472","Saliva",0.113123234011111
"DMR_119","chr11",105479843,105481988,"GSE48472","SC_Fat",0.117620713666667
"DMR_119","chr11",105479843,105481988,"GSE48472","Spleen",0.141154627518519
"DMR_120","chr11",20689672,20693928,"GSE48472","Blood",0.138908488827273
"DMR_120","chr11",20689672,20693928,"GSE48472","Buccal",0.16107961144
"DMR_120","chr11",20689672,20693928,"GSE48472","Hair",0.11889132426
"DMR_120","chr11",20689672,20693928,"GSE48472","Liver",0.13292085754
"DMR_120","chr11",20689672,20693928,"GSE48472","Muscle",0.111079092916667
"DMR_120","chr11",20689672,20693928,"GSE48472","Omentum",0.134299919108333
"DMR_120","chr11",20689672,20693928,"GSE48472","Pancreas",0.1297086375375
"DMR_120","chr11",20689672,20693928,"GSE48472","Saliva",0.12887076776
"DMR_120","chr11",20689672,20693928,"GSE48472","SC_Fat",0.12329228565
"DMR_120","chr11",20689672,20693928,"GSE48472","Spleen",0.14921383875
"DMR_121","chr2",119599067,119600948,"GSE48472","Blood",0.148959425657343
"DMR_121","chr2",119599067,119600948,"GSE48472","Buccal",0.206141257307692
"DMR_121","chr2",119599067,119600948,"GSE48472","Hair",0.670751339107692
"DMR_121","chr2",119599067,119600948,"GSE48472","Liver",0.212962022615385
"DMR_121","chr2",119599067,119600948,"GSE48472","Muscle",0.291887978051282
"DMR_121","chr2",119599067,119600948,"GSE48472","Omentum",0.244930500615385
"DMR_121","chr2",119599067,119600948,"GSE48472","Pancreas",0.32619228775
"DMR_121","chr2",119599067,119600948,"GSE48472","Saliva",0.155123958553846
"DMR_121","chr2",119599067,119600948,"GSE48472","SC_Fat",0.231593334871795
"DMR_121","chr2",119599067,119600948,"GSE48472","Spleen",0.160426479128205
"DMR_122","chr2",154727485,154730326,"GSE48472","Blood",0.17296670315508
"DMR_122","chr2",154727485,154730326,"GSE48472","Buccal",0.166529250235294
"DMR_122","chr2",154727485,154730326,"GSE48472","Hair",0.168905971435294
"DMR_122","chr2",154727485,154730326,"GSE48472","Liver",0.139237644341176
"DMR_122","chr2",154727485,154730326,"GSE48472","Muscle",0.115424781421569
"DMR_122","chr2",154727485,154730326,"GSE48472","Omentum",0.151766678960784
"DMR_122","chr2",154727485,154730326,"GSE48472","Pancreas",0.136521872058824
"DMR_122","chr2",154727485,154730326,"GSE48472","Saliva",0.156833360529412
"DMR_122","chr2",154727485,154730326,"GSE48472","SC_Fat",0.12337969422549
"DMR_122","chr2",154727485,154730326,"GSE48472","Spleen",0.179509479333333
"DMR_123","chr6",85471973,85474803,"GSE48472","Blood",0.146992606818182
"DMR_123","chr6",85471973,85474803,"GSE48472","Buccal",0.154665386529412
"DMR_123","chr6",85471973,85474803,"GSE48472","Hair",0.135844945670588
"DMR_123","chr6",85471973,85474803,"GSE48472","Liver",0.1789988694
"DMR_123","chr6",85471973,85474803,"GSE48472","Muscle",0.11699732072549
"DMR_123","chr6",85471973,85474803,"GSE48472","Omentum",0.148692049176471
"DMR_123","chr6",85471973,85474803,"GSE48472","Pancreas",0.156660673220588
"DMR_123","chr6",85471973,85474803,"GSE48472","Saliva",0.129151861117647
"DMR_123","chr6",85471973,85474803,"GSE48472","SC_Fat",0.119533388480392
"DMR_123","chr6",85471973,85474803,"GSE48472","Spleen",0.15709911454902
"DMR_124","chr12",65218019,65220152,"GSE48472","Blood",0.114107703371901
"DMR_124","chr12",65218019,65220152,"GSE48472","Buccal",0.114559601
"DMR_124","chr12",65218019,65220152,"GSE48472","Hair",0.112039253381818
"DMR_124","chr12",65218019,65220152,"GSE48472","Liver",0.133062661563636
"DMR_124","chr12",65218019,65220152,"GSE48472","Muscle",0.0969173417878788
"DMR_124","chr12",65218019,65220152,"GSE48472","Omentum",0.107062978242424
"DMR_124","chr12",65218019,65220152,"GSE48472","Pancreas",0.540073351727273
"DMR_124","chr12",65218019,65220152,"GSE48472","Saliva",0.113386601909091
"DMR_124","chr12",65218019,65220152,"GSE48472","SC_Fat",0.122084872666667
"DMR_124","chr12",65218019,65220152,"GSE48472","Spleen",0.112057545727273
"DMR_125","chr4",5712426,5713546,"GSE48472","Blood",0.145738956702479
"DMR_125","chr4",5712426,5713546,"GSE48472","Buccal",0.118691214490909
"DMR_125","chr4",5712426,5713546,"GSE48472","Hair",0.106297423345455
"DMR_125","chr4",5712426,5713546,"GSE48472","Liver",0.131053951345455
"DMR_125","chr4",5712426,5713546,"GSE48472","Muscle",0.116446302606061
"DMR_125","chr4",5712426,5713546,"GSE48472","Omentum",0.125743408863636
"DMR_125","chr4",5712426,5713546,"GSE48472","Pancreas",0.130724641568182
"DMR_125","chr4",5712426,5713546,"GSE48472","Saliva",0.135801380709091
"DMR_125","chr4",5712426,5713546,"GSE48472","SC_Fat",0.117206755075758
"DMR_125","chr4",5712426,5713546,"GSE48472","Spleen",0.141035407757576
"DMR_126","chr1",119548527,119551851,"GSE48472","Blood",0.173267878176136
"DMR_126","chr1",119548527,119551851,"GSE48472","Buccal",0.2067545306125
"DMR_126","chr1",119548527,119551851,"GSE48472","Hair",0.23452636345
"DMR_126","chr1",119548527,119551851,"GSE48472","Liver",0.207316047475
"DMR_126","chr1",119548527,119551851,"GSE48472","Muscle",0.48944267628125
"DMR_126","chr1",119548527,119551851,"GSE48472","Omentum",0.204715138552083
"DMR_126","chr1",119548527,119551851,"GSE48472","Pancreas",0.2023326030625
"DMR_126","chr1",119548527,119551851,"GSE48472","Saliva",0.1673797521625
"DMR_126","chr1",119548527,119551851,"GSE48472","SC_Fat",0.349633755541667
"DMR_126","chr1",119548527,119551851,"GSE48472","Spleen",0.175775631875
"DMR_127","chr7",93519220,93521196,"GSE48472","Blood",0.246788326327345
"DMR_127","chr7",93519220,93521196,"GSE48472","Buccal",0.300218515747826
"DMR_127","chr7",93519220,93521196,"GSE48472","Hair",0.31548934086087
"DMR_127","chr7",93519220,93521196,"GSE48472","Liver",0.237438513090909
"DMR_127","chr7",93519220,93521196,"GSE48472","Muscle",0.275240386522727
"DMR_127","chr7",93519220,93521196,"GSE48472","Omentum",0.243068513992424
"DMR_127","chr7",93519220,93521196,"GSE48472","Pancreas",0.220260155181818
"DMR_127","chr7",93519220,93521196,"GSE48472","Saliva",0.269990137165217
"DMR_127","chr7",93519220,93521196,"GSE48472","SC_Fat",0.254013332242424
"DMR_127","chr7",93519220,93521196,"GSE48472","Spleen",0.24047591530303
"DMR_128","chr15",48935514,48939483,"GSE48472","Blood",0.352788466675325
"DMR_128","chr15",48935514,48939483,"GSE48472","Buccal",0.341110183642857
"DMR_128","chr15",48935514,48939483,"GSE48472","Hair",0.312613309642857
"DMR_128","chr15",48935514,48939483,"GSE48472","Liver",0.319386226242857
"DMR_128","chr15",48935514,48939483,"GSE48472","Muscle",0.275680570511905
"DMR_128","chr15",48935514,48939483,"GSE48472","Omentum",0.268467470904762
"DMR_128","chr15",48935514,48939483,"GSE48472","Pancreas",0.300973947732143
"DMR_128","chr15",48935514,48939483,"GSE48472","Saliva",0.356903682842857
"DMR_128","chr15",48935514,48939483,"GSE48472","SC_Fat",0.240461406321429
"DMR_128","chr15",48935514,48939483,"GSE48472","Spleen",0.274817006047619
"DMR_129","chr9",37026418,37027815,"GSE48472","Blood",0.123747932623377
"DMR_129","chr9",37026418,37027815,"GSE48472","Buccal",0.111261845
"DMR_129","chr9",37026418,37027815,"GSE48472","Hair",0.1017049536
"DMR_129","chr9",37026418,37027815,"GSE48472","Liver",0.164057453057143
"DMR_129","chr9",37026418,37027815,"GSE48472","Muscle",0.105361883690476
"DMR_129","chr9",37026418,37027815,"GSE48472","Omentum",0.113780763095238
"DMR_129","chr9",37026418,37027815,"GSE48472","Pancreas",0.127454419357143
"DMR_129","chr9",37026418,37027815,"GSE48472","Saliva",0.108026535371429
"DMR_129","chr9",37026418,37027815,"GSE48472","SC_Fat",0.12282130547619
"DMR_129","chr9",37026418,37027815,"GSE48472","Spleen",0.106314728571429
"DMR_130","chr2",40677600,40680611,"GSE48472","Blood",0.140230370627273
"DMR_130","chr2",40677600,40680611,"GSE48472","Buccal",0.14928955498
"DMR_130","chr2",40677600,40680611,"GSE48472","Hair",0.12648134546
"DMR_130","chr2",40677600,40680611,"GSE48472","Liver",0.14391160166
"DMR_130","chr2",40677600,40680611,"GSE48472","Muscle",0.160446680433333
"DMR_130","chr2",40677600,40680611,"GSE48472","Omentum",0.11333565855
"DMR_130","chr2",40677600,40680611,"GSE48472","Pancreas",0.144626847675
"DMR_130","chr2",40677600,40680611,"GSE48472","Saliva",0.1372026094
"DMR_130","chr2",40677600,40680611,"GSE48472","SC_Fat",0.111885592083333
"DMR_130","chr2",40677600,40680611,"GSE48472","Spleen",0.132178025066667
"DMR_131","chr2",29335792,29339806,"GSE48472","Blood",0.182241656909091
"DMR_131","chr2",29335792,29339806,"GSE48472","Buccal",0.1690665177
"DMR_131","chr2",29335792,29339806,"GSE48472","Hair",0.173223965775
"DMR_131","chr2",29335792,29339806,"GSE48472","Liver",0.2703626361625
"DMR_131","chr2",29335792,29339806,"GSE48472","Muscle",0.197081274385417
"DMR_131","chr2",29335792,29339806,"GSE48472","Omentum",0.184866874875
"DMR_131","chr2",29335792,29339806,"GSE48472","Pancreas",0.31050290509375
"DMR_131","chr2",29335792,29339806,"GSE48472","Saliva",0.1807903995125
"DMR_131","chr2",29335792,29339806,"GSE48472","SC_Fat",0.2035295618125
"DMR_131","chr2",29335792,29339806,"GSE48472","Spleen",0.184027920208333
"DMR_132","chr1",77331940,77334748,"GSE48472","Blood",0.122664935244318
"DMR_132","chr1",77331940,77334748,"GSE48472","Buccal",0.1642424538375
"DMR_132","chr1",77331940,77334748,"GSE48472","Hair",0.1237985388125
"DMR_132","chr1",77331940,77334748,"GSE48472","Liver",0.1328548541375
"DMR_132","chr1",77331940,77334748,"GSE48472","Muscle",0.12062644453125
"DMR_132","chr1",77331940,77334748,"GSE48472","Omentum",0.130318766895833
"DMR_132","chr1",77331940,77334748,"GSE48472","Pancreas",0.124320334796875
"DMR_132","chr1",77331940,77334748,"GSE48472","Saliva",0.1362504536125
"DMR_132","chr1",77331940,77334748,"GSE48472","SC_Fat",0.136927569
"DMR_132","chr1",77331940,77334748,"GSE48472","Spleen",0.119722546854167
"DMR_133","chr18",25754301,25758434,"GSE48472","Blood",0.171205674540107
"DMR_133","chr18",25754301,25758434,"GSE48472","Buccal",0.182767322529412
"DMR_133","chr18",25754301,25758434,"GSE48472","Hair",0.153075597282353
"DMR_133","chr18",25754301,25758434,"GSE48472","Liver",0.122234638788235
"DMR_133","chr18",25754301,25758434,"GSE48472","Muscle",0.168394568460784
"DMR_133","chr18",25754301,25758434,"GSE48472","Omentum",0.166691546176471
"DMR_133","chr18",25754301,25758434,"GSE48472","Pancreas",0.168346424073529
"DMR_133","chr18",25754301,25758434,"GSE48472","Saliva",0.162704987752941
"DMR_133","chr18",25754301,25758434,"GSE48472","SC_Fat",0.171693848029412
"DMR_133","chr18",25754301,25758434,"GSE48472","Spleen",0.163532500196078
"DMR_134","chr6",72129198,72131020,"GSE48472","Blood",0.232952142923077
"DMR_134","chr6",72129198,72131020,"GSE48472","Buccal",0.184682012738462
"DMR_134","chr6",72129198,72131020,"GSE48472","Hair",0.133569660815385
"DMR_134","chr6",72129198,72131020,"GSE48472","Liver",0.149558094246154
"DMR_134","chr6",72129198,72131020,"GSE48472","Muscle",0.107632528846154
"DMR_134","chr6",72129198,72131020,"GSE48472","Omentum",0.188853181115385
"DMR_134","chr6",72129198,72131020,"GSE48472","Pancreas",0.108178210442308
"DMR_134","chr6",72129198,72131020,"GSE48472","Saliva",0.191063595430769
"DMR_134","chr6",72129198,72131020,"GSE48472","SC_Fat",0.153740705448718
"DMR_134","chr6",72129198,72131020,"GSE48472","Spleen",0.225136770871795
"DMR_135","chr16",51182904,51190201,"GSE48472","Blood",0.134904901810606
"DMR_135","chr16",51182904,51190201,"GSE48472","Buccal",0.147716467266667
"DMR_135","chr16",51182904,51190201,"GSE48472","Hair",0.140656189879167
"DMR_135","chr16",51182904,51190201,"GSE48472","Liver",0.150724751633333
"DMR_135","chr16",51182904,51190201,"GSE48472","Muscle",0.168367312583333
"DMR_135","chr16",51182904,51190201,"GSE48472","Omentum",0.145210617309028
"DMR_135","chr16",51182904,51190201,"GSE48472","Pancreas",0.207471520505208
"DMR_135","chr16",51182904,51190201,"GSE48472","Saliva",0.124297149458333
"DMR_135","chr16",51182904,51190201,"GSE48472","SC_Fat",0.147940462635417
"DMR_135","chr16",51182904,51190201,"GSE48472","Spleen",0.147439903145833
"DMR_136","chr15",79723173,79725642,"GSE48472","Blood",0.219926940769231
"DMR_136","chr15",79723173,79725642,"GSE48472","Buccal",0.161981908553846
"DMR_136","chr15",79723173,79725642,"GSE48472","Hair",0.135085776415385
"DMR_136","chr15",79723173,79725642,"GSE48472","Liver",0.214987139969231
"DMR_136","chr15",79723173,79725642,"GSE48472","Muscle",0.199500460230769
"DMR_136","chr15",79723173,79725642,"GSE48472","Omentum",0.217621089538462
"DMR_136","chr15",79723173,79725642,"GSE48472","Pancreas",0.233055461576923
"DMR_136","chr15",79723173,79725642,"GSE48472","Saliva",0.197100163369231
"DMR_136","chr15",79723173,79725642,"GSE48472","SC_Fat",0.205997861884615
"DMR_136","chr15",79723173,79725642,"GSE48472","Spleen",0.216513831102564
"DMR_137","chr16",66612290,66614916,"GSE48472","Blood",0.254460845748252
"DMR_137","chr16",66612290,66614916,"GSE48472","Buccal",0.4453050928
"DMR_137","chr16",66612290,66614916,"GSE48472","Hair",0.309264311630769
"DMR_137","chr16",66612290,66614916,"GSE48472","Liver",0.427524165938462
"DMR_137","chr16",66612290,66614916,"GSE48472","Muscle",0.353499065051282
"DMR_137","chr16",66612290,66614916,"GSE48472","Omentum",0.389141830564103
"DMR_137","chr16",66612290,66614916,"GSE48472","Pancreas",0.554321031057692
"DMR_137","chr16",66612290,66614916,"GSE48472","Saliva",0.320760507723077
"DMR_137","chr16",66612290,66614916,"GSE48472","SC_Fat",0.461775682294872
"DMR_137","chr16",66612290,66614916,"GSE48472","Spleen",0.285331712384615
"DMR_138","chr2",68545433,68548142,"GSE48472","Blood",0.240753489477273
"DMR_138","chr2",68545433,68548142,"GSE48472","Buccal",0.2093743231875
"DMR_138","chr2",68545433,68548142,"GSE48472","Hair",0.1777317011
"DMR_138","chr2",68545433,68548142,"GSE48472","Liver",0.2182869465375
"DMR_138","chr2",68545433,68548142,"GSE48472","Muscle",0.13560944503125
"DMR_138","chr2",68545433,68548142,"GSE48472","Omentum",0.191709155552083
"DMR_138","chr2",68545433,68548142,"GSE48472","Pancreas",0.17087730815625
"DMR_138","chr2",68545433,68548142,"GSE48472","Saliva",0.225631988075
"DMR_138","chr2",68545433,68548142,"GSE48472","SC_Fat",0.163302498739583
"DMR_138","chr2",68545433,68548142,"GSE48472","Spleen",0.2104316425
"DMR_139","chr7",19155785,19159569,"GSE48472","Blood",0.111521914880519
"DMR_139","chr7",19155785,19159569,"GSE48472","Buccal",0.148899912971429
"DMR_139","chr7",19155785,19159569,"GSE48472","Hair",0.135795476028571
"DMR_139","chr7",19155785,19159569,"GSE48472","Liver",0.1423094764
"DMR_139","chr7",19155785,19159569,"GSE48472","Muscle",0.172217916061905
"DMR_139","chr7",19155785,19159569,"GSE48472","Omentum",0.177038186728571
"DMR_139","chr7",19155785,19159569,"GSE48472","Pancreas",0.148767457735714
"DMR_139","chr7",19155785,19159569,"GSE48472","Saliva",0.107504909308571
"DMR_139","chr7",19155785,19159569,"GSE48472","SC_Fat",0.197031220071429
"DMR_139","chr7",19155785,19159569,"GSE48472","Spleen",0.115329295209524
"DMR_140","chr5",87973439,87974547,"GSE48472","Blood",0.203621988681818
"DMR_140","chr5",87973439,87974547,"GSE48472","Buccal",0.224525462083333
"DMR_140","chr5",87973439,87974547,"GSE48472","Hair",0.221650793983333
"DMR_140","chr5",87973439,87974547,"GSE48472","Liver",0.198797441066667
"DMR_140","chr5",87973439,87974547,"GSE48472","Muscle",0.177897497611111
"DMR_140","chr5",87973439,87974547,"GSE48472","Omentum",0.184972421694444
"DMR_140","chr5",87973439,87974547,"GSE48472","Pancreas",0.1963992491875
"DMR_140","chr5",87973439,87974547,"GSE48472","Saliva",0.207250336483333
"DMR_140","chr5",87973439,87974547,"GSE48472","SC_Fat",0.180504359347222
"DMR_140","chr5",87973439,87974547,"GSE48472","Spleen",0.197060873916667
"DMR_141","chr13",102067343,102069556,"GSE48472","Blood",0.253310960511364
"DMR_141","chr13",102067343,102069556,"GSE48472","Buccal",0.2572934615
"DMR_141","chr13",102067343,102069556,"GSE48472","Hair",0.2327163881
"DMR_141","chr13",102067343,102069556,"GSE48472","Liver",0.215358173075
"DMR_141","chr13",102067343,102069556,"GSE48472","Muscle",0.213492042739583
"DMR_141","chr13",102067343,102069556,"GSE48472","Omentum",0.23917373978125
"DMR_141","chr13",102067343,102069556,"GSE48472","Pancreas",0.210054941625
"DMR_141","chr13",102067343,102069556,"GSE48472","Saliva",0.2513553929125
"DMR_141","chr13",102067343,102069556,"GSE48472","SC_Fat",0.233044414989583
"DMR_141","chr13",102067343,102069556,"GSE48472","Spleen",0.25880552125
"DMR_142","chr8",55379034,55380663,"GSE48472","Blood",0.150765621808081
"DMR_142","chr8",55379034,55380663,"GSE48472","Buccal",0.138956059
"DMR_142","chr8",55379034,55380663,"GSE48472","Hair",0.1221514862
"DMR_142","chr8",55379034,55380663,"GSE48472","Liver",0.159518528155556
"DMR_142","chr8",55379034,55380663,"GSE48472","Muscle",0.117682418074074
"DMR_142","chr8",55379034,55380663,"GSE48472","Omentum",0.162432324425926
"DMR_142","chr8",55379034,55380663,"GSE48472","Pancreas",0.152057484305556
"DMR_142","chr8",55379034,55380663,"GSE48472","Saliva",0.131555198933333
"DMR_142","chr8",55379034,55380663,"GSE48472","SC_Fat",0.148171683148148
"DMR_142","chr8",55379034,55380663,"GSE48472","Spleen",0.170193313666667
"DMR_143","chr6",85482570,85484863,"GSE48472","Blood",0.133128077524476
"DMR_143","chr6",85482570,85484863,"GSE48472","Buccal",0.150714396092308
"DMR_143","chr6",85482570,85484863,"GSE48472","Hair",0.128348065446154
"DMR_143","chr6",85482570,85484863,"GSE48472","Liver",0.159841860230769
"DMR_143","chr6",85482570,85484863,"GSE48472","Muscle",0.119352975679487
"DMR_143","chr6",85482570,85484863,"GSE48472","Omentum",0.163770809153846
"DMR_143","chr6",85482570,85484863,"GSE48472","Pancreas",0.157027229788462
"DMR_143","chr6",85482570,85484863,"GSE48472","Saliva",0.129506597430769
"DMR_143","chr6",85482570,85484863,"GSE48472","SC_Fat",0.221938753371795
"DMR_143","chr6",85482570,85484863,"GSE48472","Spleen",0.149997285128205
"DMR_144","chr13",109147160,109149171,"GSE48472","Blood",0.257998541757576
"DMR_144","chr13",109147160,109149171,"GSE48472","Buccal",0.2238788348
"DMR_144","chr13",109147160,109149171,"GSE48472","Hair",0.1650929685
"DMR_144","chr13",109147160,109149171,"GSE48472","Liver",0.195225314733333
"DMR_144","chr13",109147160,109149171,"GSE48472","Muscle",0.174841431388889
"DMR_144","chr13",109147160,109149171,"GSE48472","Omentum",0.227235272277778
"DMR_144","chr13",109147160,109149171,"GSE48472","Pancreas",0.161819716333333
"DMR_144","chr13",109147160,109149171,"GSE48472","Saliva",0.234360095033333
"DMR_144","chr13",109147160,109149171,"GSE48472","SC_Fat",0.198677062055556
"DMR_144","chr13",109147160,109149171,"GSE48472","Spleen",0.256046407777778
"DMR_145","chr19",53757677,53758609,"GSE48472","Blood",0.117523923623377
"DMR_145","chr19",53757677,53758609,"GSE48472","Buccal",0.0999228561142857
"DMR_145","chr19",53757677,53758609,"GSE48472","Hair",0.101903645828571
"DMR_145","chr19",53757677,53758609,"GSE48472","Liver",0.109828686971429
"DMR_145","chr19",53757677,53758609,"GSE48472","Muscle",0.0833712314285714
"DMR_145","chr19",53757677,53758609,"GSE48472","Omentum",0.116607162547619
"DMR_145","chr19",53757677,53758609,"GSE48472","Pancreas",0.115638987857143
"DMR_145","chr19",53757677,53758609,"GSE48472","Saliva",0.0969780688285714
"DMR_145","chr19",53757677,53758609,"GSE48472","SC_Fat",0.0837971935238095
"DMR_145","chr19",53757677,53758609,"GSE48472","Spleen",0.131470024142857
"DMR_146","chr5",115151427,115153615,"GSE48472","Blood",0.221855051615385
"DMR_146","chr5",115151427,115153615,"GSE48472","Buccal",0.224103455
"DMR_146","chr5",115151427,115153615,"GSE48472","Hair",0.243560058861538
"DMR_146","chr5",115151427,115153615,"GSE48472","Liver",0.161342692723077
"DMR_146","chr5",115151427,115153615,"GSE48472","Muscle",0.211059845692308
"DMR_146","chr5",115151427,115153615,"GSE48472","Omentum",0.206653229807692
"DMR_146","chr5",115151427,115153615,"GSE48472","Pancreas",0.241743523173077
"DMR_146","chr5",115151427,115153615,"GSE48472","Saliva",0.220992294738462
"DMR_146","chr5",115151427,115153615,"GSE48472","SC_Fat",0.213789486602564
"DMR_146","chr5",115151427,115153615,"GSE48472","Spleen",0.205844648282051
"DMR_147","chr2",182320901,182322898,"GSE48472","Blood",0.139323338922078
"DMR_147","chr2",182320901,182322898,"GSE48472","Buccal",0.312733409214286
"DMR_147","chr2",182320901,182322898,"GSE48472","Hair",0.309667523085714
"DMR_147","chr2",182320901,182322898,"GSE48472","Liver",0.210596593971429
"DMR_147","chr2",182320901,182322898,"GSE48472","Muscle",0.213936253464286
"DMR_147","chr2",182320901,182322898,"GSE48472","Omentum",0.188387392892857
"DMR_147","chr2",182320901,182322898,"GSE48472","Pancreas",0.262083066392857
"DMR_147","chr2",182320901,182322898,"GSE48472","Saliva",0.223405764871429
"DMR_147","chr2",182320901,182322898,"GSE48472","SC_Fat",0.226934995833333
"DMR_147","chr2",182320901,182322898,"GSE48472","Spleen",0.170246631833333
"DMR_148","chr4",17781880,17784060,"GSE48472","Blood",0.176970310675325
"DMR_148","chr4",17781880,17784060,"GSE48472","Buccal",0.162571480314286
"DMR_148","chr4",17781880,17784060,"GSE48472","Hair",0.100615622871429
"DMR_148","chr4",17781880,17784060,"GSE48472","Liver",0.148119112842857
"DMR_148","chr4",17781880,17784060,"GSE48472","Muscle",0.0999425160714286
"DMR_148","chr4",17781880,17784060,"GSE48472","Omentum",0.138804570916667
"DMR_148","chr4",17781880,17784060,"GSE48472","Pancreas",0.136389433803571
"DMR_148","chr4",17781880,17784060,"GSE48472","Saliva",0.167721535842857
"DMR_148","chr4",17781880,17784060,"GSE48472","SC_Fat",0.131772073321429
"DMR_148","chr4",17781880,17784060,"GSE48472","Spleen",0.154993038928571
"DMR_149","chr13",25620954,25621735,"GSE48472","Blood",0.106772190333333
"DMR_149","chr13",25620954,25621735,"GSE48472","Buccal",0.105515228166667
"DMR_149","chr13",25620954,25621735,"GSE48472","Hair",0.0962840338
"DMR_149","chr13",25620954,25621735,"GSE48472","Liver",0.0979159593333333
"DMR_149","chr13",25620954,25621735,"GSE48472","Muscle",0.0751399295
"DMR_149","chr13",25620954,25621735,"GSE48472","Omentum",0.0979002499444444
"DMR_149","chr13",25620954,25621735,"GSE48472","Pancreas",0.0943943675833333
"DMR_149","chr13",25620954,25621735,"GSE48472","Saliva",0.0989693014666667
"DMR_149","chr13",25620954,25621735,"GSE48472","SC_Fat",0.0856300758055556
"DMR_149","chr13",25620954,25621735,"GSE48472","Spleen",0.107654096833333
"DMR_150","chr20",59826138,59829060,"GSE48472","Blood",0.196906623168831
"DMR_150","chr20",59826138,59829060,"GSE48472","Buccal",0.195271972942857
"DMR_150","chr20",59826138,59829060,"GSE48472","Hair",0.204924947371429
"DMR_150","chr20",59826138,59829060,"GSE48472","Liver",0.169451282228571
"DMR_150","chr20",59826138,59829060,"GSE48472","Muscle",0.198117379595238
"DMR_150","chr20",59826138,59829060,"GSE48472","Omentum",0.192391233833333
"DMR_150","chr20",59826138,59829060,"GSE48472","Pancreas",0.195867504392857
"DMR_150","chr20",59826138,59829060,"GSE48472","Saliva",0.182793992142857
"DMR_150","chr20",59826138,59829060,"GSE48472","SC_Fat",0.178710066119048
"DMR_150","chr20",59826138,59829060,"GSE48472","Spleen",0.199693058047619
"DMR_151","chr1",33219158,33220450,"GSE48472","Blood",0.139147429181818
"DMR_151","chr1",33219158,33220450,"GSE48472","Buccal",0.0833462560571429
"DMR_151","chr1",33219158,33220450,"GSE48472","Hair",0.0949270363714286
"DMR_151","chr1",33219158,33220450,"GSE48472","Liver",0.343756545857143
"DMR_151","chr1",33219158,33220450,"GSE48472","Muscle",0.140322378047619
"DMR_151","chr1",33219158,33220450,"GSE48472","Omentum",0.152480118119048
"DMR_151","chr1",33219158,33220450,"GSE48472","Pancreas",0.0984570284285714
"DMR_151","chr1",33219158,33220450,"GSE48472","Saliva",0.103204426285714
"DMR_151","chr1",33219158,33220450,"GSE48472","SC_Fat",0.156539442595238
"DMR_151","chr1",33219158,33220450,"GSE48472","Spleen",0.120138012904762
"DMR_152","chr19",13616871,13617970,"GSE48472","Blood",0.125278074767677
"DMR_152","chr19",13616871,13617970,"GSE48472","Buccal",0.1348028212
"DMR_152","chr19",13616871,13617970,"GSE48472","Hair",0.131635946644444
"DMR_152","chr19",13616871,13617970,"GSE48472","Liver",0.114388383066667
"DMR_152","chr19",13616871,13617970,"GSE48472","Muscle",0.106164093851852
"DMR_152","chr19",13616871,13617970,"GSE48472","Omentum",0.114646786444444
"DMR_152","chr19",13616871,13617970,"GSE48472","Pancreas",0.122264676277778
"DMR_152","chr19",13616871,13617970,"GSE48472","Saliva",0.131103930511111
"DMR_152","chr19",13616871,13617970,"GSE48472","SC_Fat",0.116231958814815
"DMR_152","chr19",13616871,13617970,"GSE48472","Spleen",0.131156449407407
"DMR_153","chr7",108095719,108097606,"GSE48472","Blood",0.108042055075758
"DMR_153","chr7",108095719,108097606,"GSE48472","Buccal",0.1638564268
"DMR_153","chr7",108095719,108097606,"GSE48472","Hair",0.112752142233333
"DMR_153","chr7",108095719,108097606,"GSE48472","Liver",0.114634469466667
"DMR_153","chr7",108095719,108097606,"GSE48472","Muscle",0.115541598527778
"DMR_153","chr7",108095719,108097606,"GSE48472","Omentum",0.0961009394583333
"DMR_153","chr7",108095719,108097606,"GSE48472","Pancreas",0.118097444145833
"DMR_153","chr7",108095719,108097606,"GSE48472","Saliva",0.123553179416667
"DMR_153","chr7",108095719,108097606,"GSE48472","SC_Fat",0.104145583652778
"DMR_153","chr7",108095719,108097606,"GSE48472","Spleen",0.113549983361111
"DMR_154","chr18",18821328,18823509,"GSE48472","Blood",0.13349554012987
"DMR_154","chr18",18821328,18823509,"GSE48472","Buccal",0.161576809585714
"DMR_154","chr18",18821328,18823509,"GSE48472","Hair",0.136755547771429
"DMR_154","chr18",18821328,18823509,"GSE48472","Liver",0.105680538114286
"DMR_154","chr18",18821328,18823509,"GSE48472","Muscle",0.132822153416667
"DMR_154","chr18",18821328,18823509,"GSE48472","Omentum",0.133160115119048
"DMR_154","chr18",18821328,18823509,"GSE48472","Pancreas",0.160053068678571
"DMR_154","chr18",18821328,18823509,"GSE48472","Saliva",0.122957292071429
"DMR_154","chr18",18821328,18823509,"GSE48472","SC_Fat",0.124411443892857
